fecha,finalidad,funcion,devengado
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,400.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,433.40
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,453.50
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,479.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,487.20
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,595.03
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,680.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,743.83
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,782.50
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,839.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,910.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,983.28
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,1109.54
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,1305.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,1392.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,1540.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,1594.44
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,1643.28
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,1649.90
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,1785.71
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,1863.10
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,1901.61
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,2622.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,2778.50
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,2800.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,3000.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,3080.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,3150.72
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,3225.50
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,3300.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,3346.70
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,3453.33
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,3500.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,3502.30
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,3506.64
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,3867.93
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,3990.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,4000.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,4104.76
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,4320.61
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,4354.10
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,4475.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,4528.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,4760.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,4788.08
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,5000.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,5040.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,5119.05
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,5349.90
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,5464.80
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,5611.80
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,5654.51
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,5687.73
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,5718.90
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,5777.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,5910.60
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,6000.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,6090.68
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,6272.50
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,6314.80
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,6507.60
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,6600.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,6686.80
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,7290.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,7315.61
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,7381.67
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,7400.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,7513.07
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,7537.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,7632.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,7810.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,8488.76
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,8643.19
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,9615.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,10185.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,10440.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,10564.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,10653.74
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,11285.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,11398.30
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,11475.59
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,11505.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,11600.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,11790.90
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,12000.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,12160.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,12175.34
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,12295.99
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,12560.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,12628.70
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,12719.70
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,12907.20
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,13092.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,13200.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,13364.12
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,13800.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,13845.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,14040.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,14358.34
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,15000.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,15446.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,15466.83
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,15952.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,16426.66
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,16944.70
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,17390.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,17400.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,18100.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,18384.02
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,18614.43
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,18771.72
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,18882.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,19151.94
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,19257.09
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,20141.01
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,20423.60
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,20616.67
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,21175.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,21231.70
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,21470.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,22229.41
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,22547.10
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,22800.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,23973.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,24397.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,24564.08
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,24928.64
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,25213.81
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,27514.80
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,27589.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,28005.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,28047.80
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,28250.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,28340.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,28450.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,29195.27
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,29846.20
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,30079.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,30422.49
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,30686.55
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,30965.96
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,31548.40
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,31640.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,33529.75
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,33728.94
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,33931.59
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,34082.67
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,34217.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,34424.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,35949.40
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,36198.10
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,37481.38
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,37613.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,38102.94
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,38110.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,38360.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,38392.73
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,38570.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,38590.74
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,38644.30
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,38702.80
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,38850.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,40260.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,40317.12
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,40355.46
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,40388.80
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,41347.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,41934.40
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,42460.50
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,42971.70
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,43988.04
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,45401.48
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,47796.98
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,49843.50
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,50466.39
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,51944.11
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,54873.15
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,59796.17
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,61115.37
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,63620.86
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,65490.02
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,67489.05
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,67960.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,72318.93
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,73969.67
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,76375.11
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,79398.47
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,83516.67
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,98851.95
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,104176.09
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,105788.99
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,114639.13
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,119612.84
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,122600.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,123882.34
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,125717.86
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,125912.70
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,131550.01
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,132992.59
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,133086.74
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,135880.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,139676.36
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,152950.28
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,156973.00
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,166337.25
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,178064.71
2026-08-12,"ACTIVIDADES RECREATIVAS, CULTURA Y RELIGION",Servicios recreativos y deportivos,184719.91
