fecha,grupo,partida,devengado
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",3340.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",3438.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",3600.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",3600.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",3850.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",4340.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",4464.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",4560.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",4800.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",4816.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",5009.530000000001
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",5202.610000000001
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",5570.24
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",6525.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",6555.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",7051.53
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",7968.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",8385.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",8639.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",8919.6
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",9467.6
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",9784.52
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",9800.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",9805.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",10894.49
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",11807.65
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",11818.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",12264.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",12565.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",12590.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",12615.4
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",12642.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",12835.1
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",12849.05
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",12922.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",12922.54
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",13240.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",13359.9
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",13450.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",13511.24
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",13600.8
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",13640.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",13642.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",13928.65
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",14065.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",15420.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",15572.58
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",15823.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",16065.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",16362.619999999999
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",16376.75
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",17119.27
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",17308.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",17530.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",18177.88
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",18264.760000000002
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",18723.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",18730.21
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",18800.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",18960.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",19419.05
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",19429.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",20125.05
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",20169.55
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",20651.25
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",21054.79
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",21330.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",21500.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",21616.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",21632.5
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",22209.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",22551.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",22831.44
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",24342.48
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",24989.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",25017.56
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",25517.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",26584.379999999997
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",26645.8
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",26877.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",27204.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",27470.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",28848.84
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",30315.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",30440.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",30677.3
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",31765.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",32126.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",32330.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",32570.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",32780.32
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",33573.66
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",34275.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",34377.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",35143.9
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",35537.2
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",35741.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",36995.5
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",37665.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",38653.71
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",38755.9
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",39329.270000000004
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",39383.8
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",39640.34
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",39800.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",40935.16
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",41356.5
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",41892.09
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",42826.24
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",43008.86
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",43225.97
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",43384.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",43796.62
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",43950.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",44059.08
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",44159.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",45801.9
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",45903.7
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",46793.29
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",47994.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",48270.619999999995
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",49780.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",50167.43
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",50635.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",50900.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",51079.04
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",51330.96
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",51639.5
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",52038.8
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",52210.4
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",52237.63
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",52554.14
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",52775.4
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",53330.240000000005
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",53921.84
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",53935.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",54946.86
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",56390.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",56914.86
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",57640.71
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",57773.799999999996
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",58521.979999999996
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",58952.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",59994.78
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",60047.22
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",60330.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",60611.47
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",61236.67
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",61699.18
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",62346.34
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",62489.07
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",62778.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",63498.55
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",64021.28
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",65000.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",65020.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",65026.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",65270.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",65752.29000000001
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",66866.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",67534.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",67614.08
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",67719.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",69826.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",70155.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",72495.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",73586.35999999999
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",73895.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",73953.53
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",74653.18
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",75837.75
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",76711.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",77038.14
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",77078.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",77436.3
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",77508.05
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",78662.88
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",78900.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",79341.42
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",79796.84
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",80101.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",82505.43
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",83071.8
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",84140.42
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",84402.77
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",84594.48
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",85143.33
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",86088.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",86549.53
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",87954.27
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",88251.12
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",88394.54
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",88748.18
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",88758.61
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",89186.68000000001
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",89296.34
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",89657.44
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",90700.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",90912.4
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",92026.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",94115.97
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",94279.22
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",95952.7
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",96486.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",96617.05
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",97756.54000000001
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",97994.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",98211.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",98849.76000000001
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",99286.84999999999
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",100409.56
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",100656.64
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",100960.62
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",101190.05
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",101975.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",102801.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",103180.33
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",106000.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",106206.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",106557.5
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",107006.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",107020.15
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",108045.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",108514.1
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",109502.64
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",110897.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",113501.88
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",113619.28
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",116014.0
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",116076.1
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",116761.6
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",116885.24
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",117070.66
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",117759.01000000001
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",117799.07
2026-09-11,SERVICIOS NO PERSONALES,"Mantenimiento y Reparación de Inmuebles, Muebles y Equipos",118438.6
