id,municipio,departamento,gestion,mes_reporte,sector,subsector,detalle_obra,fuente_bs,contraparte_bs,mdprya_bs,inversion_total,programa,entidad_financiadora,entidad_ejecutora,beneficiarios,codigo_ine,nombre_geo,departamento_geo,provincia,fecha_inicio_orden_proceder,fecha_conclusion,plazo_ejecucion,comunidades,estado_inicio,estado_preinversion,estado_ejecucion,estado_paralizado,estado_recepcion_provisional,estado_entrega_definitiva,estado_licitacion,estado_conclusion,avance_fisico_porcentaje,avance_financiero_porcentaje,fecha_tentativa_inauguracion,detalle_obra_proyecto,hectareas_conexiones_atendidas,empresa_constructora,empresa_supervisora,viceministerio,sisin_web
80642,POCOATA,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,Implementación de sistemas de cosechas de agua de lluvia para riego tecnificado en la comunidad de Mikani Ayllu Phari,418481.60,48362.40,0.00,466844.00,PAR III,Banco Mundial,EMPODERAR,27,050403,Pocoata,Potosí,Chayanta,2025-10-29,2027-04-28,546,Mikani-Ayllu Phari,,,X,,,,,,85.00,90.00,,"Los agricultores de la zona mantienen un sistema de producción tradicional a secano en pequeñas parcelas de ladera, un modelo que los expone a...",2.07,,,VDAyDI,
80793,POCOATA,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,"INCREMENTO DE LA CAPACIDAD PRODUCTIVA Y COMERCIALIZACIÓN DE MAÍZ EN LA COMUNIDAD DE TURURU DEL MUNICIPIO DE POCOATA, PARA CUMPLIR EL ACUERDO DE...",461324.15,134045.85,0.00,595370.00,PAR III,Banco Mundial,EMPODERAR,25,050403,Pocoata,Potosí,Chayanta,2025-01-16,2026-08-30,591,Tururu,,,X,,,,,,62.00,67.00,,APOYO A LA PRODUCCIÓN DE MAIZ,9.60,,,VDAyDI,
81100,POCOATA,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,"INCREMENTO DE LA CAPACIDAD PRODUCTIVA Y COMERCIALIZACIÓN DE PAPA EN LA COMUNIDAD DE THICA PAMPA DEL MUNICIPIO DE POCOATA, PARA CUMPLIR EL ACUERDO DE...",359834.15,111025.85,0.00,470860.00,PAR III,Banco Mundial,EMPODERAR,22,050403,Pocoata,Potosí,Chayanta,2025-01-16,2026-08-30,591,Tica Pampa,,,X,,,,,,7.00,12.00,,APOYO A MEJORAR LA PRODUCCIÓN DE PAPA EN LA COMUNIDAD DE TICA PAMPA,23.50,,,VDAyDI,
79625,POCOATA,POTOSí,2026,8,AGROPECUARIO,AGRICOLA,Implementación de sistemas de cosecha de agua para producción de hortalizas en la Comunidad Juluchi,945283.26,106506.00,0.00,1051789.26,PAR III,Banco Mundial,EMPODERAR,61,050403,Pocoata,Potosí,Chayanta,2025-03-27,2026-09-26,548,Uluchi,,,X,,,,,,85.00,90.00,,El proyecto tiene como objetivo principal mejorar la gestión sostenible del agua y fortalecer la resiliencia climática de 61 familias...,3.05,,,VDAyDI,
80081,POCONA,COCHABAMBA,2026,8,AGROPECUARIO,AGRICOLA,MEJORAMIENTO DE LA PRODUCCION Y COMERCIALIZACION DE PAPA - ASOCIACION AGROPECUARIA PRODUCTIVA CHAQUELI - POCONA,620178.28,197345.72,0.00,817524.00,PAR III,Banco Mundial,EMPODERAR,36,031203,Pocona,Cochabamba,Carrasco,2025-02-01,2026-12-31,728,Chaqueli,,,X,,,,,,70.00,75.00,,EL ACUERDO DE NEGOCIO CONSISTE EN LA ENTREGA DE LA PRODUCCION DE PAPA AL AGENTE DE MERCADO PARA SU COMERCIALIZACION,36.00,,,VDAyDI,
81980,POCONA,COCHABAMBA,2026,8,AGROPECUARIO,RIEGO,IMPLEM. RIEGO TECNIF. PARCELARIO EN EL SIST. DE MICRORIEGO BANDA RANCHO MUN. POCONA - Cochabamba,378992.35,0.00,0.00,378992.35,PROGRAMA RUMBO A LA SOBERANIA ALIMENTARIA CON TECNOLOGÍA DE RIEGO TPP,CORPORACIÓN ANDINA DE FOMENTO-BANCO DE DESARROLLO DE AMERICA LATINA,UTEP PATRIA AGUA,11,031203,Pocona,Cochabamba,Carrasco,2025-09-24,2026-02-09,278,BANDA RANCHO,,,X,,,,,,47.51,47.51,,,11.00,SOL TOTAL SRL,,VRHRAPySB,TPP00860000161
80447,POCONA,COCHABAMBA,2026,8,AGROPECUARIO,AGRICOLA,MEJORAMIENTO DE LA PRODUCCIÓN Y COMERCIALIZACION DE PAPA - APROPKA,609000.00,254734.00,0.00,863734.00,PAR III,Banco Mundial,EMPODERAR,29,031203,Pocona,Cochabamba,Carrasco,2024-02-07,2026-02-07,730,Asociacion De Productores De Papa K‘asa Kollpana Apropka,,,X,,,,,,60.00,65.00,,CONSISTE EN LA PRODUCCION Y COMERCIALIZACION DE 312 Tn DE PAPA COMERCIAL,29.00,,,VDAyDI,
79875,POCONA,COCHABAMBA,2026,8,AGROPECUARIO,AGRICOLA,MEJORAMIENTO DE LA PRODUCCIÓN DE PAPA - ORGANIZACIÓN DE MUJERES BARTOLINA SISA CENTRAL REGIONAL DE MUJERES HUAYAPACHA,882000.00,248132.00,0.00,1130132.00,PAR III,Banco Mundial,EMPODERAR,42,031203,Pocona,Cochabamba,Carrasco,2024-02-07,2026-02-07,730,Organización De Mujeres Bartolina Sisa Central Regional De Mujeres Huayapacha,,,X,,,,,,65.00,70.00,,CONSISTE EN LA PRODUCCION Y COMERCIALIZACION DE 495 Tn DE PAPA HUAYCHA DE PRIMERA CALIDAD,42.00,,,VDAyDI,
81642,POCONA,COCHABAMBA,2026,8,AGROPECUARIO,RIEGO,"IMPLEMEN. DEL SISTEMA DE RIEGO TECNIF. PARCELARIO EN LA “ASOCIACION COMUNITARIA DE REGANTES POCONA ACOREPO”, MUN. POCONA-Cochabamba",1205884.75,0.00,0.00,1205884.75,PROGRAMA RUMBO A LA SOBERANIA ALIMENTARIA CON TECNOLOGÍA DE RIEGO TPP,CORPORACIÓN ANDINA DE FOMENTO-BANCO DE DESARROLLO DE AMERICA LATINA,UTEP PATRIA AGUA,17,031203,Pocona,Cochabamba,Carrasco,2025-09-24,2026-02-09,278,ACOREPO,,,X,,,,,,0.00,0.00,,El sistema se encuentra catalogado. Actualmente se esta a la espera de la inscripcion de presupuesto el inicio de actividades.,17.00,SOL TOTAL SRL,,VRHRAPySB,TPP-0041-0000022
79186,POCONA,COCHABAMBA,2026,8,AGROPECUARIO,AGRICOLA,CONSTRUCCIÓN DE ATAJADOS CON EQUIPAMIENTO DE MAQUINARIA PARA INCREMENTAR LA PRODUCCION DE CULTIVO DE PAPA DE LA REGIONAL HUAYAPACHA EN EL MUNICIPIO...,1500000.00,819979.39,0.00,2319979.39,FDI,FDI,GAM POCONA,385,031203,Pocona,Cochabamba,Carrasco,2024-04-29,2026-09-06,592,"COCAPATA, Chullchungani, Cuesta Punta Arriba, Kewiña Pampa, Kollpana, Lagunilla, Lope Mendoza, Lope Mendoza Alto, Mataral, Mataral Arriba, Muyurina, Oqhokku Mayu, Pampa Grande, Salsuri, Veliz Rancho, MOJON, CHAUPI RANCHO, CHAUPI RANCHO ARRIBA, CHAUPI...",,,,,X,,,,100.00,0.00,,"Mejorar las condiciones de vida en la regional de Huayapacha, elevar sus ingresos económicos incrementando la producción agrícola, mediante una...",0.00,,,VDAyDI,1333-05165-00000
80837,POCONA,COCHABAMBA,2026,8,AGROPECUARIO,RIEGO,IMPLEM. RIEGO TECNIF. PARCELARIO EN EL SIST. DE RIEGO CHAUPILOMA MUNICIPIO POCONA - Cochabamba,845225.00,0.00,0.00,845225.00,PROGRAMA RUMBO A LA SOBERANIA ALIMENTARIA CON TECNOLOGÍA DE RIEGO TPP,CORPORACIÓN ANDINA DE FOMENTO-BANCO DE DESARROLLO DE AMERICA LATINA,UTEP PATRIA AGUA,25,031203,Pocona,Cochabamba,Carrasco,2025-07-30,2025-12-30,153,CHAUPILOMA,,,X,,,,,,48.75,48.75,,,25.00,FERTIRRIEGO,,VRHRAPySB,TPP00860000220
79117,POCONA,COCHABAMBA,2026,8,SANEAMIENTO BASICO,AGUA POTABLE,CONSTRUCCION SISTEMA DE AGUA POTABLE CHULLCHUNGANI (POCONA),2198063.53,549515.88,0.00,2747579.41,PASCIM,BID,EMAGUA,525,031203,Pocona,Cochabamba,Carrasco,,,,CHULLCHUNGANI,X,,,,,,,,0.00,0.00,2026-01-12,OBJETIVO GENERAL: Mejorar las condiciones de vida de la población de la comunidad de Chullchungani a través de la construcción de un Sistema de...,150.00,,,VRHRAPySB,0253-00658-00000
78998,POCONA,COCHABAMBA,2026,8,AGROPECUARIO,RIEGO,CONSTRUCCIÓN SISTEMA DE RIEGO CANTON CHIMBOATA (POCONA),33974895.57,1697857.21,0.00,35672752.78,PRITEC I,BID,UTEP PATRIA AGUA,1425,031203,Pocona,Cochabamba,Carrasco,,,460,"Payco, Monte Punku B, Kellu Mayu, Collpana, y Chiuchi",X,,,,,,,,0.00,0.00,,I) Componente de infraestructura de riego•        Se implementará un sistema de distribución de riego para un área incremental de 526...,279.68,,ASOCIACION ACCIDENTAL SIECAL Y ASOCIADOS,VRHRAPySB,0086-60668-00000
80838,POCONA,COCHABAMBA,2026,8,AGROPECUARIO,RIEGO,IMPLEM. RIEGO TECNIF. PARCELARIO EN EL SIST. DE RIEGO PAMPA GRANDE MUN. POCONA - Cochabamba,845225.00,0.00,0.00,845225.00,PROGRAMA RUMBO A LA SOBERANIA ALIMENTARIA CON TECNOLOGÍA DE RIEGO TPP,CORPORACIÓN ANDINA DE FOMENTO-BANCO DE DESARROLLO DE AMERICA LATINA,UTEP PATRIA AGUA,25,031203,Pocona,Cochabamba,Carrasco,2025-07-30,2025-12-30,153,PAMPA GRANDE,,,X,,,,,,48.27,48.27,,,25.00,FERTIRRIEGO,,VRHRAPySB,TPP00860000221
81641,POCONA,COCHABAMBA,2026,8,AGROPECUARIO,RIEGO,IMPLEM. RIEGO TECNIF. PARCELARIO EN EL SIST. DE RIEGO PUJRU PUJRU MAMAHUASI MUN. POCONA - Cochabamba,585715.45,0.00,0.00,585715.45,PROGRAMA RUMBO A LA SOBERANIA ALIMENTARIA CON TECNOLOGÍA DE RIEGO TPP,CORPORACIÓN ANDINA DE FOMENTO-BANCO DE DESARROLLO DE AMERICA LATINA,UTEP PATRIA AGUA,17,031203,Pocona,Cochabamba,Carrasco,2025-09-24,2026-02-09,278,MAMA HUASI,,,X,,,,,,47.66,47.66,,,17.00,SOL TOTAL SRL,,VRHRAPySB,TPP00860000183
82021,POCONA,COCHABAMBA,2026,8,AGROPECUARIO,RIEGO,IMPLEM. RIEGO TECNIF. PARCELARIO EN EL SIST. DE MICRORIEGO KASA QOLLPANA MUN. POCONA - Cochabamba,344538.50,0.00,0.00,344538.50,PROGRAMA RUMBO A LA SOBERANIA ALIMENTARIA CON TECNOLOGÍA DE RIEGO TPP,CORPORACIÓN ANDINA DE FOMENTO-BANCO DE DESARROLLO DE AMERICA LATINA,UTEP PATRIA AGUA,10,031203,Pocona,Cochabamba,Carrasco,2025-09-24,2026-02-09,278,QOLLPANA,,,X,,,,,,54.76,54.76,,,10.00,SOL TOTAL SRL,,VRHRAPySB,TPP00860000172
82020,POCONA,COCHABAMBA,2026,8,AGROPECUARIO,RIEGO,IMPLEM. RIEGO TECNIF. PARCELARIO EN EL SIST. DE RIEGO COMUNIDAD ESCALANTE MUN. POCONA - Cochabamba,344538.50,0.00,0.00,344538.50,PROGRAMA RUMBO A LA SOBERANIA ALIMENTARIA CON TECNOLOGÍA DE RIEGO TPP,CORPORACIÓN ANDINA DE FOMENTO-BANCO DE DESARROLLO DE AMERICA LATINA,UTEP PATRIA AGUA,10,031203,Pocona,Cochabamba,Carrasco,2025-09-24,2026-02-09,278,ESCALANTE,,,X,,,,,,47.66,47.66,,,10.00,SOL TOTAL SRL,,VRHRAPySB,TPP00860000166
81951,POCONA,COCHABAMBA,2026,8,AGROPECUARIO,RIEGO,IMPLEM. RIEGO TECNIF. PARCELARIO EN EL SIST. DE RIEGO OQHOLLUMAYU-CUESTA PUNTA BAJA MUN. POCONA - Cochabamba,413446.20,0.00,0.00,413446.20,PROGRAMA RUMBO A LA SOBERANIA ALIMENTARIA CON TECNOLOGÍA DE RIEGO TPP,CORPORACIÓN ANDINA DE FOMENTO-BANCO DE DESARROLLO DE AMERICA LATINA,UTEP PATRIA AGUA,12,031203,Pocona,Cochabamba,Carrasco,2025-09-24,2026-02-09,278,PUNTA BAJA,,,X,,,,,,47.40,47.40,,,12.00,SOL TOTAL SRL,,VRHRAPySB,TPP00860000175
81451,POCONA,COCHABAMBA,2026,8,AGROPECUARIO,AGRICOLA,MEJORAMIENTO DE LA PRODUCCIÓN DE PAPA - ASOCIACION DE PRODUCTORES DE PAPA HUAYAPACHA,366292.56,136495.44,0.00,502788.00,PAR III,Banco Mundial,EMPODERAR,18,031203,Pocona,Cochabamba,Carrasco,2024-02-07,2026-02-07,730,Asociacion De Productores De Papa Huayapacha,,,X,,,,,,62.00,67.00,,CONSISTE EN LA PRODUCCION Y COMERCIALIZACION DE 420 Tn DE PAPA VARIEDAD HUAYCHA,18.00,,,VDAyDI,
79440,POCONA,COCHABAMBA,2026,8,AGROPECUARIO,Infraestructura,CONSTRUCCION SISTEMA DE RIEGO TECNIFICADO HUERTA KUCHU - CHAQUELY MUNICIPIO POCONA,2221657.23,555414.31,0.00,2777071.54,PAR III,Banco Mundial,EMPODERAR,123,031203,Pocona,Cochabamba,Carrasco,2025-03-17,2025-12-31,195,COMUNIDAD CHAQUELI - HUERTA CUCHO,,,,,,X,,,100.00,37.00,,        Obra de toma Chaquely:        Superficial lateral.        Obra de toma Chaquely Taborga:        Galería filtrante        Oferta...,57.90,ASOCIACIÓN ACCIDENTAL SOLARCIV,Ing. Franco Salinas Pasquier,VDAyDI,0047-50600-00000
80146,POCONA,COCHABAMBA,2026,8,AGROPECUARIO,RIEGO,SISTEMA DE MICRORIEGO HACIENDA PAMPA – HUERTA KUCHO,1205884.75,0.00,0.00,1205884.75,PROGRAMA RUMBO A LA SOBERANIA ALIMENTARIA CON TECNOLOGÍA DE RIEGO TPP,CORPORACIÓN ANDINA DE FOMENTO-BANCO DE DESARROLLO DE AMERICA LATINA,UTEP PATRIA AGUA,35,031203,Pocona,Cochabamba,Carrasco,2025-09-24,2026-02-09,278,HUERTA KUCHU,,,X,,,,,,0.00,0.00,,,0.00,SOL TOTAL SRL,,VRHRAPySB,TPP00860000218
81981,POJO,COCHABAMBA,2026,8,AGROPECUARIO,RIEGO,IMPLEM. RIEGO TECNIF. PARCELARIO EN EL SINDICATO AGRARIO VILLA FLORIDA MUNICIPIO POJO - Cochabamba,378992.35,0.00,0.00,378992.35,PROGRAMA RUMBO A LA SOBERANIA ALIMENTARIA CON TECNOLOGÍA DE RIEGO TPP,CORPORACIÓN ANDINA DE FOMENTO-BANCO DE DESARROLLO DE AMERICA LATINA,UTEP PATRIA AGUA,11,031202,Pojo,Cochabamba,Carrasco,2025-09-24,2026-02-09,278,VILLA FLORIDA,,,X,,,,,,56.31,56.31,,,11.00,SOL TOTAL SRL,,VRHRAPySB,TPP00860000180
79719,POJO,COCHABAMBA,2026,8,AGROPECUARIO,AGRICOLA,MEJORAMIENTO DE LA PRODUCCION Y COMERCIALIZACION DE MANZANA - SINDICATO AGRARIO VILLA NARANJITOS,1043014.26,269688.04,0.00,1312702.30,PAR III,Banco Mundial,EMPODERAR,50,031202,Pojo,Cochabamba,Carrasco,2024-01-10,2026-01-10,730,Villa Naranjitos,,,X,,,,,,74.00,79.00,,EL ACUERDO DE NEGOCIO CONSISTE EN LA PRODUCCION Y COMERCIALIZACION DE 645 TN DE MANZANA DE ALTA CALIDAD,23.00,,,VDAyDI,
81144,POJO,COCHABAMBA,2026,8,AGROPECUARIO,RIEGO,IMPLEM. RIEGO TECNIFICADO PARCELARIO SINDICATO VILLA ABRA MUNICIPIO POJO - Cochabamba,757984.70,0.00,0.00,757984.70,PROGRAMA RUMBO A LA SOBERANIA ALIMENTARIA CON TECNOLOGÍA DE RIEGO TPP,CORPORACIÓN ANDINA DE FOMENTO-BANCO DE DESARROLLO DE AMERICA LATINA,UTEP PATRIA AGUA,22,031202,Pojo,Cochabamba,Carrasco,2025-09-24,2026-02-09,278,VILLA ABRA,,,X,,,,,,58.56,58.56,,,22.00,SOL TOTAL SRL,,VRHRAPySB,TPP00860000174
80833,POJO,COCHABAMBA,2026,8,AGROPECUARIO,RIEGO,IMPLEM. RIEGO TECNIF. PARCELARIO PARA EL SINDICATO PALCA MUNICIPIO POJO - Cochabamba,861346.25,0.00,0.00,861346.25,PROGRAMA RUMBO A LA SOBERANIA ALIMENTARIA CON TECNOLOGÍA DE RIEGO TPP,CORPORACIÓN ANDINA DE FOMENTO-BANCO DE DESARROLLO DE AMERICA LATINA,UTEP PATRIA AGUA,25,031202,Pojo,Cochabamba,Carrasco,2025-09-24,2026-02-09,278,,,,X,,,,,,52.11,52.11,,,25.00,SOL TOTAL SRL,,VRHRAPySB,TPP00860000155
81044,POJO,COCHABAMBA,2026,8,AGROPECUARIO,AGRICOLA,MEJORAMIENTO DE LA PRODUCCIÓN Y COMERCIALIZACION DE MANZANA - SINDICATO ALIZAR MOLINO,462000.00,191960.00,0.00,653960.00,PAR III,Banco Mundial,EMPODERAR,22,031202,Pojo,Cochabamba,Carrasco,2024-01-10,2026-01-10,730,Alizar Molino,,,X,,,,,,62.00,67.00,,EL ACUERDO DE NEGOCO CONSISTE EN LA PRODUCCION Y COMERCIALIZACION DE 177 TN DE MANZANA,68.00,,,VDAyDI,
80761,POJO,COCHABAMBA,2026,8,AGROPECUARIO,AGRICOLA,MEJORAMIENTO DE LA PRODUCCION DE MANZANA - SINDICATO VALLE HERMOSO,524500.00,131250.00,0.00,655750.00,PAR III,Banco Mundial,EMPODERAR,25,031202,Pojo,Cochabamba,Carrasco,2024-01-10,2026-01-10,730,Sindicato Valle Hermoso,,,X,,,,,,74.00,79.00,,EL ACUERDO DE NEGOCIO CONSISTE EN LA ENTREGA DE LA PRODUCCION DE MANZANA DE LA OPR AL AGENTE DE MERCADO PARA SU TRANSFORMACION Y COMERCIALIZACION,13.25,,,VDAyDI,
78944,POJO,COCHABAMBA,2026,8,RECURSOS HÍDRICOS,MANEJO INTEGRAL DE CUENCAS - MIC,MANEJO INTEGRAL DE LA MICROCUENCA POJO CHALLHUANI,1475812.61,4627841.65,0.00,6103654.26,PLAN NACIONAL DE CUENCAS II,UNION EUROPEA,DGCRH,3302,031202,Pojo,Cochabamba,Carrasco,,,,CHICHAHUAYCO ALIZAR MOLINO THAGO PAMPA CARRERAS RUMY SONQO GUARAYOS ALFA CORRAL JUNTA VECINAL POJO VILLA ABRA TIERRAS NUEVAS GRANDE VILA VILA,X,,,,,,,,0.00,0.00,,"La solución planteada consiste en la Implementación de un Proyecto de Manejo Integral de la microcuenca Pojo que se encuentra en Challhuani,...",18600.00,,,VRHRAPySB,1332-17041-00000
80846,POJO,COCHABAMBA,2026,8,AGROPECUARIO,AGRICOLA,MEJORAMIENTO DE LA PRODUCCION DE PAPA - SINDICATO MAMAHUASI,499108.40,213903.60,0.00,713012.00,PAR III,Banco Mundial,EMPODERAR,24,031202,Pojo,Cochabamba,Carrasco,2024-01-10,2026-01-10,730,Mamahuasi,,,X,,,,,,53.00,58.00,,EL ACUERDO DE NEGOCIO CONSISTE EN LA ENTREGA DE LA PRODUCCION DE PAPA DE LOS PRODUCTORES DE LA OPR AL AGENTE DE MERCADO PARA SU COMERCIALIZACION,24.00,,,VDAyDI,
81362,POJO,COCHABAMBA,2026,8,AGROPECUARIO,AGRICOLA,MEJORAMIENTO DE LA PRODUCCION DE MANZANA - SINDICATO CARRERAS,394250.85,205454.15,0.00,599705.00,PAR III,Banco Mundial,EMPODERAR,19,031202,Pojo,Cochabamba,Carrasco,2024-01-10,2026-01-10,730,Carreras,,,X,,,,,,58.00,63.00,,CONSISTE EN LA PRODUCCION Y COMERCIALIZACION DE 590 TN DE MANZANA,100.00,,,VDAyDI,
80147,POJO,COCHABAMBA,2026,8,AGROPECUARIO,RIEGO,IMPLEMENTACIÓN DEL SISTEMA DE RIEGO TECNIFICADO PARCELARIO EN EL SISTEMA DE RIEGO KARAHUASI.,585715.45,0.00,0.00,585715.45,PROGRAMA RUMBO A LA SOBERANIA ALIMENTARIA CON TECNOLOGÍA DE RIEGO TPP,CORPORACIÓN ANDINA DE FOMENTO-BANCO DE DESARROLLO DE AMERICA LATINA,UTEP PATRIA AGUA,35,031202,Pojo,Cochabamba,Carrasco,2025-09-24,2026-02-09,278,KARAHUASI,,,X,,,,,,0.00,0.00,,El sistema se encuentra catalogado. Actualmente se esta a la espera de la inscripcion de presupuesto el inicio de actividades.,35.00,SOL TOTAL SRL,,VRHRAPySB,TPP-0041-0000007
79893,POJO,COCHABAMBA,2026,8,AGROPECUARIO,RIEGO,IMPLEM. RIEGO TECNIF. PARCELARIO EN EL SIST. DE RIEGO CARRERAS MUJICA LA VIÑA MUNICIPIO POJO- Cochabamba,1447061.70,0.00,0.00,1447061.70,PROGRAMA RUMBO A LA SOBERANIA ALIMENTARIA CON TECNOLOGÍA DE RIEGO TPP,CORPORACIÓN ANDINA DE FOMENTO-BANCO DE DESARROLLO DE AMERICA LATINA,UTEP PATRIA AGUA,42,031202,Pojo,Cochabamba,Carrasco,2025-09-24,2026-02-09,278,,,,X,,,,,,40.53,40.53,,,42.00,SOL TOTAL SRL,,VRHRAPySB,TPP00860000177
79217,POJO,COCHABAMBA,2026,8,AGROPECUARIO,AGRICOLA,CONSTRUCCION DE ATAJADOS PARA USO AGRÍCOLA EN EL MUNICIPIO DE POJO,1500000.00,609052.51,0.00,2109052.51,FDI,FDI,GAM POJO,345,031202,Pojo,Cochabamba,Carrasco,2024-04-29,2026-07-16,808,"Vila Vila, Alizar Molinos, Rumy Sonko, Villa Abra, Warayos, Alfacorral, Thaqopampa",,,X,,,,,,80.00,0.00,,"Incrementar la producción y rendimiento de la manzana, a través del desarrollo agronómico del cultivo, adicionando volúmenes hídricos...",0.00,,,VDAyDI,13321704000000
81640,POJO,COCHABAMBA,2026,8,AGROPECUARIO,RIEGO,IMPLEM. RIEGO TECNIF. PARCELARIO EN EL SINDICATO AGRARIO VILLA NARANJITOS,585715.45,0.00,0.00,585715.45,PROGRAMA RUMBO A LA SOBERANIA ALIMENTARIA CON TECNOLOGÍA DE RIEGO TPP,CORPORACIÓN ANDINA DE FOMENTO-BANCO DE DESARROLLO DE AMERICA LATINA,UTEP PATRIA AGUA,17,031202,Pojo,Cochabamba,Carrasco,2025-09-24,2026-02-09,278,NARANJITOS,,,X,,,,,,0.00,0.00,,,0.00,SOL TOTAL SRL,,VRHRAPySB,TPP00860000170
80354,POJO,COCHABAMBA,2026,8,AGROPECUARIO,AGRICOLA,MEJORAMIENTO DE LA PRODUCCION DE DURAZNO - SINDICATO VILA VILA,627840.00,157500.00,0.00,785340.00,PAR III,Banco Mundial,EMPODERAR,30,031202,Pojo,Cochabamba,Carrasco,2024-01-10,2026-01-10,730,Vila Vila,,,X,,,,,,71.00,76.00,,EL ACUERDO DE NEGOCIO CONSISTE EN LA ENTREGA DE LA PRODUCCION DE DURAZNO DE LOS PRODUCTORES DE LA OPR AL AGENTE DE MERCADO PARA SU TRANSFORMACION...,5.00,,,VDAyDI,
81875,POJO,COCHABAMBA,2026,8,AGROPECUARIO,RIEGO,IMPLEM. RIEGO TECNIF. PARCELARIO PARA EL SINDICATO CARRERAS MUNICIPIO POJO - Cochabamba,482353.90,0.00,0.00,482353.90,PROGRAMA RUMBO A LA SOBERANIA ALIMENTARIA CON TECNOLOGÍA DE RIEGO TPP,CORPORACIÓN ANDINA DE FOMENTO-BANCO DE DESARROLLO DE AMERICA LATINA,UTEP PATRIA AGUA,14,031202,Pojo,Cochabamba,Carrasco,2025-09-24,2026-02-09,278,CARRERAS,,,X,,,,,,47.24,47.24,,,14.00,SOL TOTAL SRL,,VRHRAPySB,TPP00860000154
81979,POJO,COCHABAMBA,2026,8,AGROPECUARIO,RIEGO,IMPLEM. RIEGO TECNIF. PARCELARIO PARA EL SINDICATO VALLE HERMOSO MUNICIPIO POJO - Cochabamba,378992.35,0.00,0.00,378992.35,PROGRAMA RUMBO A LA SOBERANIA ALIMENTARIA CON TECNOLOGÍA DE RIEGO TPP,CORPORACIÓN ANDINA DE FOMENTO-BANCO DE DESARROLLO DE AMERICA LATINA,UTEP PATRIA AGUA,11,031202,Pojo,Cochabamba,Carrasco,2025-09-24,2026-02-09,278,VALLE HERMOSO,,,X,,,,,,47.73,47.73,,,11.00,SOL TOTAL SRL,,VRHRAPySB,TPP00860000158
80106,POJO,COCHABAMBA,2026,8,AGROPECUARIO,AGRICOLA,MEJORAMIENTO DE LA PRODUCCION Y COMERCIALIZACION DE MANZANA - ASOCIACION DE FRUTICULTORES DE VILLA FLORIDA,735000.00,221162.50,0.00,956162.50,PAR III,Banco Mundial,EMPODERAR,35,031202,Pojo,Cochabamba,Carrasco,2024-01-10,2026-01-10,730,Villa Florida,,,X,,,,,,71.00,76.00,,MEJORAR LA PRODUCCION Y COMERCIALIZACION DE MANZANA,25.00,,,VDAyDI,
78913,"POJO, PUERTO VILLARROEL Y ENTRE RIOS : COMARAPA",COCHABAMBA - SANTA CRUZ,2026,8,RECURSOS HÍDRICOS,RIEGO,ESTRATEGIA DE PLANIFICACIÓN HÍDRICA (EPHIC) DE LA CUENCA DEL SAJTA,1036167.40,0.00,0.00,1036167.40,PROGRAMA NACIONAL DE RIEGO CON ENFOQUE DE CUENCA I (PRITEC I),BID,UCP PPCR,11329,,,,,2025-03-09,2026-04-05,243,,,,,X,,,,,60.00,43.00,,"Contribuir a la reactivación económica con sustitución de importaciones del estado plurinacional, coadyuvando al incremento de la productividad...",2358.81,CONSULTORIA Y CONSTRUCCIONES VELEZ ORELLANA,UCP PPCR,VRHRAPySB,0086-60592-00000
78894,"POJO, TOTORA, CHIMORE, PUERTO VILLARROEL, SHINAOTA Y TIRAQUE",COCHABAMBA,2026,8,RECURSOS HÍDRICOS,RIEGO,ESTRATEGIA DE PLANIFICACIÓN HÍDRICA (EPHIC) DE LA CUENCA DEL CHIMORE,1054678.16,0.00,0.00,1054678.16,PROGRAMA NACIONAL DE RIEGO CON ENFOQUE DE CUENCA I (PRITEC I),BID,UCP PPCR,25129,,,,,2025-08-08,2026-05-19,284,,,,,X,,,,,10.00,28.00,,"Contribuir a la reactivación económica con sustitución de importaciones del estado plurinacional, coadyuvando al incremento de la productividad...",2654.15,INGENIERIA HIDRICA Y DESARROLLO RESILIENTE SRL (CONTRATO RESUELTO),UCP PPCR,VRHRAPySB,0086-60592-00000
81470,POOPó (C.VILLA DE POOPó),ORURO,2026,8,AGROPECUARIO,AGRICOLA,INCREMENTO A LA PRODUCCION Y COMERCIALIZACION DE PAPA COMUNIDAD PARAJRANI,377800.02,95040.00,0.00,472840.02,PAR III,Banco Mundial,EMPODERAR,18,,,,,2024-01-10,2026-01-10,730,Parajrani,,,X,,,,,,75.00,80.00,,"Incrementar el rendimiento de la papa para la comercializacion en la comunidad de Parajrani, mediante la construcción de un atajado con...",9.00,,,VDAyDI,
79669,POOPó (C.VILLA DE POOPó),ORURO,2026,8,AGROPECUARIO,AGRICOLA,"IMPLEMENTACION DE COSECHA DE AGUA PARA LA PRODUCCION DE PAPA EN EL AYLLU SEGUNDA TAPACARI, MUNICIPIO DE POOPO",298375.00,94215.37,0.00,392590.37,PAR III,Banco Mundial,EMPODERAR,55,,,,,2025-03-31,2026-09-30,548,SEGUNDA,,,X,,,,,,71.00,76.00,,"El proyecto de implementacion de cosecha de agua ha sido priorizado por la comunidad, con el objetivo de mejorar el suministro de agua para la...",0.00,,,VDAyDI,
